DateKey,TimeKey,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity
20210111,183100,27.9,35.2,2.6,13.0
20210111,183200,28.2,35.2,2.6,13.0
20210111,183300,27.9,35.1,1.5,12.0
20210111,183400,28.5,35.1,2.6,13.0
20210111,183500,29.2,35.1,2.6,13.0
20210111,183600,29.5,35.1,2.6,13.0
20210111,183700,29.5,35.1,2.6,13.0
20210111,183800,28.1,35.1,2.6,13.0
20210111,183900,29.3,35.2,2.6,13.0
20210111,184000,29.3,35.2,2.6,13.0
20210111,184100,28.9,35.2,2.6,13.0
20210111,184200,29.4,35.3,2.7,13.0
20210111,184300,29.6,35.3,1.6,12.0
20210111,184400,29.2,35.3,1.6,12.0
20210111,184500,29.9,35.4,2.8,13.0
20210111,184600,30.3,35.6,1.8,12.0
20210111,184700,30.6,35.7,3.0,13.0
20210111,184800,29.8,35.8,2.0,12.0
20210111,184900,30.2,35.9,2.1,12.0
20210111,185000,30.9,36.1,2.2,12.0
20210111,185100,30.1,36.1,2.2,12.0
20210111,185200,30.5,36.1,2.2,12.0
20210111,185300,30.9,36.1,2.2,12.0
20210111,185400,30.0,36.0,2.1,12.0
20210111,185500,29.1,35.8,2.0,12.0
20210111,185600,29.2,35.6,1.8,12.0
20210111,185700,29.1,35.5,1.8,12.0
20210111,185800,29.7,35.4,1.7,12.0
20210111,185900,30.1,35.4,1.7,12.0
20210111,190000,30.2,35.5,1.8,12.0
20210111,190100,29.7,35.4,1.7,12.0
20210111,190200,29.7,35.4,1.7,12.0
20210111,190300,30.2,35.5,1.8,12.0
20210111,190400,29.0,35.4,1.7,12.0
20210111,190500,28.9,35.3,1.6,12.0
20210111,190600,30.3,35.4,2.8,13.0
20210111,190700,29.1,35.3,2.7,13.0
20210111,190800,29.8,35.3,2.7,13.0
20210111,190900,29.8,35.3,2.7,13.0
20210111,191000,29.1,35.2,1.5,12.0
20210111,191100,30.5,35.3,2.7,13.0
20210111,191200,30.1,35.2,2.6,13.0
20210111,191300,29.9,35.1,2.6,13.0
20210111,191400,30.2,35.0,2.5,13.0
20210111,191500,28.5,35.0,1.4,12.0
20210111,191600,28.5,35.0,1.4,12.0
20210111,191700,28.4,34.9,1.3,12.0
20210111,191800,28.4,34.9,1.3,12.0
20210111,191900,28.8,34.9,1.3,12.0
20210111,192000,28.4,34.9,1.3,12.0
20210111,192100,28.0,34.8,1.2,12.0
20210111,192200,27.3,34.8,1.2,12.0
20210111,192300,28.0,34.8,1.2,12.0
20210111,192400,28.8,34.8,2.3,13.0
20210111,192500,28.4,34.7,2.3,13.0
20210111,192600,29.5,34.7,2.3,13.0
20210111,192700,29.4,34.6,2.2,13.0
20210111,192800,28.9,34.5,2.1,13.0
20210111,192900,27.9,34.6,2.2,13.0
20210111,193000,28.5,34.5,2.1,13.0
20210111,193100,28.2,34.5,2.1,13.0
20210111,193200,27.8,34.5,2.1,13.0
20210111,193300,27.8,34.5,2.1,13.0
20210111,193400,28.2,34.5,2.1,13.0
20210111,193500,28.4,34.4,2.0,13.0
20210111,193600,29.0,34.3,1.9,13.0
20210111,193700,29.6,34.2,1.9,13.0
20210111,193800,29.3,34.1,2.8,14.0
20210111,193900,28.8,34.1,1.8,13.0
20210111,194000,28.3,34.3,1.9,13.0
20210111,194100,29.3,34.1,2.8,14.0
20210111,194200,28.8,34.1,1.8,13.0
20210111,194300,28.1,34.1,1.8,13.0
20210111,194400,28.1,34.0,2.8,14.0
20210111,194500,27.4,34.1,1.8,13.0
20210111,194600,28.3,34.0,1.7,13.0
20210111,194700,29.1,33.9,2.7,14.0
20210111,194800,28.6,33.9,1.6,13.0
20210111,194900,29.0,33.8,2.6,14.0
20210111,195000,28.9,33.7,2.5,14.0
20210111,195100,28.2,33.8,2.6,14.0
20210111,195200,28.3,33.9,2.7,14.0
20210111,195300,28.6,33.8,2.6,14.0
20210111,195400,28.2,33.8,2.6,14.0
20210111,195500,29.0,33.8,2.6,14.0
20210111,195600,28.8,33.6,2.4,14.0
20210111,195700,29.4,33.5,2.4,14.0
20210111,195800,29.0,33.5,2.4,14.0
20210111,195900,29.0,33.5,2.4,14.0
20210111,200000,29.0,33.5,2.4,14.0
20210111,200100,28.7,33.5,2.4,14.0
20210111,200200,28.8,33.6,2.4,14.0
20210111,200300,28.9,33.4,2.3,14.0
20210111,200400,28.5,33.4,2.3,14.0
20210111,200500,28.9,33.4,2.3,14.0
20210111,200600,28.7,33.2,2.1,14.0
20210111,200700,28.4,33.0,2.0,14.0
20210111,200800,28.7,32.9,1.9,14.0
20210111,200900,28.7,32.8,2.8,15.0
20210111,201000,28.5,32.9,2.9,15.0
20210111,201100,28.7,32.8,2.8,15.0
20210111,201200,28.6,32.7,2.7,15.0
20210111,201300,28.6,32.7,2.7,15.0
20210111,201400,28.4,32.8,2.8,15.0
20210111,201500,28.3,32.7,2.7,15.0
20210111,201600,28.6,32.7,2.7,15.0
20210111,201700,28.6,32.4,2.5,15.0
20210111,201800,28.2,32.2,3.2,16.0
20210111,201900,28.4,32.1,3.1,16.0
20210111,202000,28.4,32.1,3.1,16.0
20210111,202100,28.0,32.0,3.1,16.0
20210111,202200,27.7,31.8,2.9,16.0
20210111,202300,27.4,31.8,2.9,16.0
20210111,202400,27.5,31.9,3.0,16.0
20210111,202500,27.4,31.8,2.9,16.0
20210111,202600,27.4,31.8,2.9,16.0
20210111,202700,27.7,31.6,3.6,17.0
20210111,202800,27.1,31.7,3.7,17.0
20210111,202900,27.4,31.7,3.7,17.0
20210111,203000,27.7,31.9,3.8,17.0
20210111,203100,27.7,31.9,3.8,17.0
20210111,203200,27.7,31.9,3.8,17.0
20210111,203300,28.1,32.0,3.9,17.0
20210111,203400,28.1,32.0,3.9,17.0
20210111,203500,27.9,32.1,4.0,17.0
20210111,203600,27.9,32.1,4.0,17.0
20210111,203700,28.0,31.9,3.8,17.0
20210111,203800,27.9,31.8,3.8,17.0
20210111,203900,27.9,31.8,3.8,17.0
20210111,204000,28.2,31.6,4.4,18.0
20210111,204100,28.1,31.5,4.3,18.0
20210111,204200,27.8,31.3,4.2,18.0
20210111,204300,27.8,31.3,4.2,18.0
20210111,204400,27.7,31.2,4.1,18.0
20210111,204500,27.9,31.4,4.2,18.0
20210111,204600,28.0,31.3,4.9,19.0
20210111,204700,27.9,31.2,4.9,19.0
20210111,204800,27.9,31.2,4.9,19.0
20210111,204900,28.0,31.3,4.9,19.0
20210111,205000,27.7,31.1,4.8,19.0
20210111,205100,27.6,31.0,4.7,19.0
20210111,205200,27.7,30.9,5.3,20.0
20210111,205300,27.5,30.8,5.3,20.0
20210111,205400,27.5,30.8,5.3,20.0
20210111,205500,27.7,30.9,5.3,20.0
20210111,205600,27.8,31.0,5.4,20.0
20210111,205700,27.7,31.2,5.6,20.0
20210111,205800,27.7,31.2,5.6,20.0
20210111,205900,27.8,31.3,5.7,20.0
20210111,210000,27.7,31.1,6.2,21.0
20210111,210100,27.6,31.0,6.1,21.0
20210111,210200,27.7,30.8,6.0,21.0
20210111,210300,27.9,30.7,5.9,21.0
20210111,210400,27.9,30.6,6.5,22.0
20210111,210500,27.8,30.5,6.4,22.0
20210111,210600,27.4,30.4,6.3,22.0
20210111,210700,27.5,30.5,6.4,22.0
20210111,210800,27.4,30.7,6.6,22.0
20210111,210900,27.5,30.8,6.6,22.0
20210111,211000,27.5,30.8,6.6,22.0
20210111,211100,27.4,30.7,6.6,22.0
20210111,211200,27.4,30.7,6.6,22.0
20210111,211300,27.2,30.6,6.5,22.0
20210111,211400,26.9,30.6,6.5,22.0
20210111,211500,27.5,30.9,6.0,21.0
20210111,211600,27.5,30.9,6.0,21.0
20210111,211700,27.1,30.9,6.0,21.0
20210111,211800,27.5,30.8,6.6,22.0
20210111,211900,27.7,30.7,6.6,22.0
20210111,212000,27.7,30.7,6.6,22.0
20210111,212100,27.7,30.7,6.6,22.0
20210111,212200,27.7,30.7,6.6,22.0
20210111,212300,27.7,30.7,6.6,22.0
20210111,212400,28.0,30.5,7.0,23.0
20210111,212500,27.7,30.3,6.9,23.0
20210111,212600,27.7,30.3,6.9,23.0
20210111,212700,27.4,30.3,6.9,23.0
20210111,212800,27.2,30.3,6.2,22.0
20210111,212900,27.4,30.3,6.9,23.0
20210111,213000,27.0,30.0,6.6,23.0
20210111,213100,27.2,30.1,6.7,23.0
20210111,213200,26.7,30.0,6.6,23.0
20210111,213300,27.2,30.1,6.7,23.0
20210111,213400,27.3,30.2,6.8,23.0
20210111,213500,27.3,30.2,6.8,23.0
20210111,213600,27.2,30.1,6.7,23.0
20210111,213700,27.2,30.0,7.2,24.0
20210111,213800,26.9,29.8,7.1,24.0
20210111,213900,26.9,29.8,7.1,24.0
20210111,214000,26.9,29.8,7.1,24.0
20210111,214100,27.1,29.9,7.2,24.0
20210111,214200,27.1,29.9,7.2,24.0
20210111,214300,26.8,29.7,7.0,24.0
20210111,214400,26.7,29.6,6.9,24.0
20210111,214500,26.6,29.5,6.8,24.0
20210111,214600,26.5,29.4,6.7,24.0
20210111,214700,26.6,29.5,6.8,24.0
20210111,214800,26.6,29.5,6.8,24.0
20210111,214900,26.1,29.4,6.7,24.0
20210111,215000,26.2,29.5,6.8,24.0
20210111,215100,26.2,29.5,6.8,24.0
20210111,215200,26.2,29.5,6.8,24.0
20210111,215300,26.3,29.6,6.9,24.0
20210111,215400,26.2,29.5,6.8,24.0
20210111,215500,26.1,29.4,6.7,24.0
20210111,215600,26.2,29.5,6.8,24.0
20210111,215700,26.2,29.5,6.8,24.0
20210111,215800,26.1,29.4,6.7,24.0
20210111,215900,26.0,29.6,6.9,24.0
20210111,220000,26.4,29.9,7.2,24.0
20210111,220100,26.6,29.8,7.1,24.0
20210111,220200,26.1,29.7,7.0,24.0
20210111,220300,26.3,29.6,6.9,24.0
20210111,220400,26.1,29.7,7.0,24.0
20210111,220500,26.6,29.8,7.1,24.0
20210111,220600,26.8,29.7,7.0,24.0
20210111,220700,26.5,29.7,7.0,24.0
20210111,220800,26.3,29.6,6.9,24.0
20210111,220900,26.7,29.6,6.9,24.0
20210111,221000,26.7,29.5,7.4,25.0
20210111,221100,26.2,29.4,7.3,25.0
20210111,221200,26.1,29.3,7.2,25.0
20210111,221300,26.1,29.3,7.2,25.0
20210111,221400,26.4,29.5,7.4,25.0
20210111,221500,26.2,29.4,7.3,25.0
20210111,221600,26.4,29.2,7.2,25.0
20210111,221700,25.9,29.1,7.1,25.0
20210111,221800,26.4,29.1,7.6,26.0
20210111,221900,26.4,29.1,7.6,26.0
20210111,222000,26.2,29.0,7.6,26.0
20210111,222100,26.2,29.0,7.6,26.0
20210111,222200,26.0,29.1,7.6,26.0
20210111,222300,26.4,29.2,7.2,25.0
20210111,222400,26.2,29.0,7.6,26.0
20210111,222500,26.1,28.9,7.5,26.0
20210111,222600,26.1,28.9,7.5,26.0
20210111,222700,26.1,28.9,7.5,26.0
20210111,222800,26.0,28.8,7.4,26.0
20210111,222900,25.5,28.7,7.3,26.0
20210111,223000,25.5,28.8,6.8,25.0
20210111,223100,25.5,28.8,6.8,25.0
20210111,223200,25.6,28.9,6.9,25.0
20210111,223300,25.6,28.9,6.9,25.0
20210111,223400,25.6,28.9,6.9,25.0
20210111,223500,25.5,28.8,6.8,25.0
20210111,223600,25.5,28.8,6.8,25.0
20210111,223700,25.5,28.8,6.8,25.0
20210111,223800,25.5,28.8,6.8,25.0
20210111,223900,25.5,28.8,6.8,25.0
20210111,224000,25.4,28.7,6.7,25.0
20210111,224100,25.5,28.8,6.8,25.0
20210111,224200,25.4,28.7,6.7,25.0
20210111,224300,25.4,28.7,6.7,25.0
20210111,224400,25.4,28.6,7.2,26.0
20210111,224500,25.3,28.5,7.1,26.0
20210111,224600,25.3,28.5,7.1,26.0
20210111,224700,25.3,28.5,7.1,26.0
20210111,224800,24.7,28.7,6.7,25.0
20210111,224900,25.1,28.7,6.7,25.0
20210111,225000,25.4,28.6,7.2,26.0
20210111,225100,24.9,28.6,6.7,25.0
20210111,225200,24.8,28.5,6.6,25.0
20210111,225300,24.9,28.6,6.7,25.0
20210111,225400,24.9,28.6,6.7,25.0
20210111,225500,25.1,28.7,6.7,25.0
20210111,225600,25.1,28.7,6.7,25.0
20210111,225700,24.9,28.6,6.7,25.0
20210111,225800,25.3,28.6,6.7,25.0
20210111,225900,24.7,28.4,6.5,25.0
20210111,230000,24.7,28.4,6.5,25.0
20210111,230100,24.7,28.4,6.5,25.0
20210111,230200,24.8,28.5,6.6,25.0
20210111,230300,24.9,28.3,6.4,25.0
20210111,230400,24.7,28.4,6.5,25.0
20210111,230500,24.6,28.3,6.4,25.0
20210111,230600,24.6,28.3,6.4,25.0
20210111,230700,24.6,28.3,6.4,25.0
20210111,230800,24.9,28.2,6.9,26.0
20210111,230900,24.6,28.3,6.4,25.0
20210111,231000,24.7,28.4,6.5,25.0
20210111,231100,24.9,28.3,6.4,25.0
20210111,231200,24.6,28.3,6.4,25.0
20210111,231300,24.6,28.2,6.9,26.0
20210111,231400,24.9,28.3,6.4,25.0
20210111,231500,24.9,28.3,6.4,25.0
20210111,231600,24.6,28.3,6.4,25.0
20210111,231700,24.9,28.2,6.9,26.0
20210111,231800,24.8,28.1,6.8,26.0
20210111,231900,24.7,28.0,6.7,26.0
20210111,232000,24.6,27.9,6.6,26.0
20210111,232100,24.6,27.9,6.6,26.0
20210111,232200,24.6,27.9,6.6,26.0
20210111,232300,24.6,27.9,6.6,26.0
20210111,232400,24.5,27.8,6.6,26.0
20210111,232500,24.4,28.0,6.7,26.0
20210111,232600,24.6,27.9,6.6,26.0
20210111,232700,24.6,27.9,6.6,26.0
20210111,232800,24.7,28.0,6.7,26.0
20210111,232900,24.6,28.2,6.9,26.0
20210111,233000,24.5,28.1,6.8,26.0
20210111,233100,24.6,28.2,6.9,26.0
20210111,233200,24.6,28.2,6.9,26.0
20210111,233300,24.5,28.1,6.8,26.0
20210111,233400,24.2,28.2,6.9,26.0
20210111,233500,24.4,28.4,6.5,25.0
20210111,233600,24.2,28.3,6.4,25.0
20210111,233700,24.2,28.3,6.4,25.0
20210111,233800,24.4,28.4,6.5,25.0
20210111,233900,24.2,28.3,6.4,25.0
20210111,234000,24.4,28.4,6.5,25.0
20210111,234100,24.2,28.3,6.4,25.0
20210111,234200,24.8,28.5,6.6,25.0
20210111,234300,24.4,28.4,6.5,25.0
20210111,234400,24.6,28.3,6.4,25.0
20210111,234500,24.6,28.3,6.4,25.0
20210111,234600,24.6,28.3,6.4,25.0
20210111,234700,24.2,28.3,6.4,25.0
20210111,234800,24.5,28.2,6.3,25.0
20210111,234900,24.5,28.2,6.3,25.0
20210111,235000,24.6,28.3,6.4,25.0
20210111,235100,24.0,28.1,6.2,25.0
20210111,235200,24.4,28.0,6.7,26.0
20210111,235300,24.3,28.1,6.2,25.0
20210111,235400,24.4,28.0,6.7,26.0
20210111,235500,24.4,28.0,6.7,26.0
20210111,235600,24.2,27.9,6.6,26.0
20210111,235700,24.2,27.9,6.6,26.0
20210111,235800,23.9,27.9,6.6,26.0
20210111,235900,24.4,28.0,6.7,26.0
20210112,0,24.1,28.1,6.8,26.0
20210112,100,24.5,28.1,6.8,26.0
20210112,200,24.5,28.1,6.8,26.0
20210112,300,24.7,28.0,6.7,26.0
20210112,400,24.2,27.9,6.6,26.0
20210112,500,24.1,27.8,6.6,26.0
20210112,600,24.2,27.9,6.6,26.0
20210112,700,23.7,28.0,6.7,26.0
20210112,800,24.4,28.0,6.7,26.0
20210112,900,24.4,28.0,6.7,26.0
20210112,1000,24.2,27.9,6.6,26.0
20210112,1100,23.9,27.9,6.6,26.0
20210112,1200,24.0,28.0,6.7,26.0
20210112,1300,24.4,28.0,6.7,26.0
20210112,1400,24.2,27.9,6.6,26.0
20210112,1500,23.9,27.9,6.6,26.0
20210112,1600,24.5,28.1,6.8,26.0
20210112,1700,24.1,28.1,6.8,26.0
20210112,1800,24.0,28.0,6.7,26.0
20210112,1900,24.2,28.2,6.9,26.0
20210112,2000,24.2,28.2,6.9,26.0
20210112,2100,24.4,28.3,7.0,26.0
20210112,2200,24.4,28.3,7.0,26.0
20210112,2300,24.4,28.3,7.0,26.0
20210112,2400,24.7,28.3,7.0,26.0
20210112,2500,24.4,28.3,7.0,26.0
20210112,2600,24.5,28.4,7.1,26.0
20210112,2700,24.4,28.3,7.0,26.0
20210112,2800,24.4,28.3,7.0,26.0
20210112,2900,24.7,28.3,7.0,26.0
20210112,3000,24.5,28.4,7.1,26.0
20210112,3100,25.1,28.3,7.0,26.0
20210112,3200,24.2,28.2,6.9,26.0
20210112,3300,24.2,28.2,6.9,26.0
20210112,3400,24.2,28.2,6.9,26.0
20210112,3500,24.2,28.2,6.9,26.0
20210112,3600,24.7,28.3,7.0,26.0
20210112,3700,24.6,28.2,6.9,26.0
20210112,3800,24.4,28.3,7.0,26.0
20210112,3900,24.4,28.3,7.0,26.0
20210112,4000,24.4,28.3,7.0,26.0
20210112,4100,24.6,28.2,6.9,26.0
20210112,4200,24.2,28.2,6.9,26.0
20210112,4300,24.0,28.3,7.0,26.0
20210112,4400,24.5,28.4,7.1,26.0
20210112,4500,24.8,28.4,7.1,26.0
20210112,4600,24.4,28.3,7.0,26.0
20210112,4700,24.2,28.2,6.9,26.0
20210112,4800,24.4,28.3,7.0,26.0
20210112,4900,24.2,28.2,6.9,26.0
20210112,5000,24.4,28.3,7.0,26.0
20210112,5100,24.5,28.4,7.1,26.0
20210112,5200,24.7,28.3,7.0,26.0
20210112,5300,24.2,28.2,6.9,26.0
20210112,5400,24.5,28.1,6.8,26.0
20210112,5500,24.5,28.1,6.8,26.0
20210112,5600,24.5,28.1,6.8,26.0
20210112,5700,24.5,28.1,6.8,26.0
20210112,5800,24.5,28.1,6.8,26.0
20210112,5900,24.4,28.3,7.0,26.0
20210112,10000,24.4,28.3,7.0,26.0
20210112,10100,24.6,28.2,6.9,26.0
20210112,10200,24.5,28.1,6.8,26.0
20210112,10300,24.2,28.2,6.9,26.0
20210112,10400,24.4,28.3,7.0,26.0
20210112,10500,24.9,28.2,6.9,26.0
20210112,10600,24.1,28.1,6.8,26.0
20210112,10700,24.2,28.2,6.9,26.0
20210112,10800,24.2,28.2,6.9,26.0
20210112,10900,24.2,28.2,6.9,26.0
20210112,11000,24.6,28.2,6.9,26.0
20210112,11100,24.2,28.2,6.9,26.0
20210112,11200,24.1,28.1,6.8,26.0
20210112,11300,24.6,28.1,7.4,27.0
20210112,11400,24.2,28.1,7.4,27.0
20210112,11500,24.0,28.3,7.0,26.0
20210112,11600,24.2,28.2,6.9,26.0
20210112,11700,24.4,28.3,7.0,26.0
20210112,11800,24.2,28.2,6.9,26.0
20210112,11900,24.1,28.4,7.1,26.0
20210112,12000,24.4,28.3,7.0,26.0
20210112,12100,24.2,28.2,6.9,26.0
20210112,12200,24.2,28.2,6.9,26.0
20210112,12300,24.2,28.2,6.9,26.0
20210112,12400,24.2,28.2,6.9,26.0
20210112,12500,24.5,28.1,6.8,26.0
20210112,12600,24.0,28.0,6.7,26.0
20210112,12700,24.4,28.0,6.7,26.0
20210112,12800,24.5,28.0,7.3,27.0
20210112,12900,24.1,28.0,7.3,27.0
20210112,13000,24.0,28.0,6.7,26.0
20210112,13100,24.4,27.9,7.2,27.0
20210112,13200,24.0,27.9,7.2,27.0
20210112,13300,24.4,27.9,7.2,27.0
20210112,13400,24.4,27.9,7.2,27.0
20210112,13500,24.1,27.7,7.0,27.0
20210112,13600,24.0,27.6,6.9,27.0
20210112,13700,24.0,27.6,6.9,27.0
20210112,13800,23.9,27.5,6.8,27.0
20210112,13900,23.7,27.6,6.9,27.0
20210112,14000,24.0,27.6,6.9,27.0
20210112,14100,23.8,27.4,6.8,27.0
20210112,14200,23.8,27.4,6.8,27.0
20210112,14300,24.2,27.4,7.3,28.0
20210112,14400,23.9,27.4,7.3,28.0
20210112,14500,24.0,27.5,7.4,28.0
20210112,14600,23.9,27.4,7.3,28.0
20210112,14700,23.9,27.4,7.3,28.0
20210112,14800,23.9,27.4,7.3,28.0
20210112,14900,24.0,27.5,7.4,28.0
20210112,15000,23.7,27.5,7.4,28.0
20210112,15100,24.1,27.6,7.5,28.0
20210112,15200,23.8,27.7,7.0,27.0
20210112,15300,23.9,27.8,7.1,27.0
20210112,15400,24.1,27.7,7.0,27.0
20210112,15500,24.5,27.7,7.0,27.0
20210112,15600,24.5,27.7,7.0,27.0
20210112,15700,24.1,27.7,7.0,27.0
20210112,15800,24.5,27.7,7.0,27.0
20210112,15900,23.7,27.9,7.2,27.0
20210112,20000,24.2,27.8,7.1,27.0
20210112,20100,24.2,27.8,7.1,27.0
20210112,20200,24.4,27.9,7.2,27.0
20210112,20300,24.2,27.8,7.1,27.0
20210112,20400,24.6,27.8,7.1,27.0
20210112,20500,23.9,27.8,7.1,27.0
20210112,20600,24.2,27.8,7.1,27.0
20210112,20700,23.7,27.9,7.2,27.0
20210112,20800,24.4,27.9,7.2,27.0
20210112,20900,24.2,27.8,7.1,27.0
20210112,21000,24.0,27.9,7.2,27.0
20210112,21100,24.4,27.9,7.2,27.0
20210112,21200,24.4,27.9,7.2,27.0
20210112,21300,23.9,27.9,6.6,26.0
20210112,21400,24.0,27.9,7.2,27.0
20210112,21500,24.0,28.0,6.7,26.0
20210112,21600,24.0,28.0,6.7,26.0
20210112,21700,24.2,27.9,6.6,26.0
20210112,21800,23.9,27.8,7.1,27.0
20210112,21900,24.2,27.8,7.1,27.0
20210112,22000,24.5,27.7,7.0,27.0
20210112,22100,23.9,27.8,7.1,27.0
20210112,22200,23.7,28.0,6.7,26.0
20210112,22300,24.2,27.9,6.6,26.0
20210112,22400,24.0,28.0,6.7,26.0
20210112,22500,24.0,28.0,6.7,26.0
20210112,22600,24.0,28.0,6.7,26.0
20210112,22700,23.9,27.9,6.6,26.0
20210112,22800,23.5,27.9,6.6,26.0
20210112,22900,23.9,27.9,6.6,26.0
20210112,23000,23.5,27.9,6.6,26.0
20210112,23100,23.8,27.8,6.6,26.0
20210112,23200,23.6,27.7,6.5,26.0
20210112,23300,23.6,27.7,6.5,26.0
20210112,23400,24.0,27.6,6.9,27.0
20210112,23500,23.9,27.6,6.4,26.0
20210112,23600,23.6,27.7,6.5,26.0
20210112,23700,24.2,27.5,6.8,27.0
20210112,23800,23.5,27.5,6.8,27.0
20210112,23900,23.5,27.6,6.4,26.0
20210112,24000,23.5,27.5,6.8,27.0
20210112,24100,23.4,27.4,6.8,27.0
20210112,24200,23.4,27.4,6.8,27.0
20210112,24300,23.3,27.3,6.7,27.0
20210112,24400,23.5,27.5,6.8,27.0
20210112,24500,23.4,27.4,6.8,27.0
20210112,24600,23.4,27.4,6.8,27.0
20210112,24700,23.6,27.3,6.7,27.0
20210112,24800,23.6,27.3,6.7,27.0
20210112,24900,23.4,27.4,6.8,27.0
20210112,25000,23.3,27.3,6.7,27.0
20210112,25100,23.4,27.4,6.8,27.0
20210112,25200,23.4,27.4,6.8,27.0
20210112,25300,23.1,27.4,6.8,27.0
20210112,25400,23.3,27.4,6.2,26.0
20210112,25500,23.3,27.3,6.7,27.0
20210112,25600,23.6,27.3,6.7,27.0
20210112,25700,23.9,27.2,6.6,27.0
20210112,25800,23.4,27.1,6.5,27.0
20210112,25900,23.3,27.3,6.7,27.0
20210112,30000,23.6,27.3,6.7,27.0
20210112,30100,23.2,27.2,6.6,27.0
20210112,30200,22.9,27.4,6.2,26.0
20210112,30300,23.4,27.5,6.3,26.0
20210112,30400,23.6,27.4,6.2,26.0
20210112,30500,23.6,27.4,6.2,26.0
20210112,30600,23.6,27.4,6.2,26.0
20210112,30700,23.4,27.5,6.3,26.0
20210112,30800,23.4,27.5,6.3,26.0
20210112,30900,23.2,27.6,6.4,26.0
20210112,31000,23.5,27.6,6.4,26.0
20210112,31100,23.8,27.5,6.3,26.0
20210112,31200,23.3,27.4,6.2,26.0
20210112,31300,23.1,27.5,6.3,26.0
20210112,31400,23.9,27.3,6.1,26.0
20210112,31500,23.5,27.3,6.1,26.0
20210112,31600,23.3,27.4,6.2,26.0
20210112,31700,23.2,27.3,6.1,26.0
20210112,31800,23.5,27.3,6.1,26.0
20210112,31900,23.4,27.2,6.0,26.0
20210112,32000,22.9,27.4,6.2,26.0
20210112,32100,23.4,27.5,6.3,26.0
20210112,32200,23.2,27.3,6.1,26.0
20210112,32300,23.1,27.2,6.0,26.0
20210112,32400,23.1,27.2,6.0,26.0
20210112,32500,22.9,27.4,6.2,26.0
20210112,32600,23.4,27.2,6.0,26.0
20210112,32700,23.2,27.0,5.9,26.0
20210112,32800,23.1,26.9,5.8,26.0
20210112,32900,23.2,27.0,5.9,26.0
20210112,33000,23.1,26.9,5.8,26.0
20210112,33100,23.2,26.9,6.3,27.0
20210112,33200,23.2,26.9,6.3,27.0
20210112,33300,23.2,26.9,6.3,27.0
20210112,33400,23.2,26.9,6.3,27.0
20210112,33500,23.2,26.9,6.3,27.0
20210112,33600,22.9,26.7,6.2,27.0
20210112,33700,22.8,26.6,6.1,27.0
20210112,33800,22.8,26.6,6.1,27.0
20210112,33900,22.7,26.5,6.0,27.0
20210112,34000,22.9,26.4,5.9,27.0
20210112,34100,22.5,26.3,5.8,27.0
20210112,34200,22.9,26.3,6.3,28.0
20210112,34300,22.7,26.5,6.0,27.0
20210112,34400,23.0,26.5,6.0,27.0
20210112,34500,23.3,26.4,5.9,27.0
20210112,34600,22.9,26.4,5.9,27.0
20210112,34700,22.9,26.3,6.3,28.0
20210112,34800,22.9,26.3,6.3,28.0
20210112,34900,22.9,26.3,6.3,28.0
20210112,35000,22.9,26.3,6.3,28.0
20210112,35100,23.0,26.4,6.4,28.0
20210112,35200,22.9,26.3,6.3,28.0
20210112,35300,22.9,26.3,6.3,28.0
20210112,35400,23.2,26.2,6.3,28.0
20210112,35500,22.7,26.5,6.0,27.0
20210112,35600,22.9,26.4,5.9,27.0
20210112,35700,23.3,26.4,5.9,27.0
20210112,35800,23.2,26.3,5.8,27.0
20210112,35900,23.2,26.3,5.8,27.0
20210112,40000,23.4,26.5,6.0,27.0
20210112,40100,23.2,26.6,6.1,27.0
20210112,40200,23.4,26.5,6.0,27.0
20210112,40300,23.3,26.4,5.9,27.0
20210112,40400,23.2,26.3,5.8,27.0
20210112,40500,23.0,26.2,5.7,27.0
20210112,40600,22.9,26.1,5.7,27.0
20210112,40700,22.7,26.2,5.7,27.0
20210112,40800,23.0,26.1,6.2,28.0
20210112,40900,22.8,25.9,6.0,28.0
20210112,41000,22.6,25.7,5.8,28.0
20210112,41100,22.7,25.8,5.9,28.0
20210112,41200,22.2,25.7,5.8,28.0
20210112,41300,22.4,25.8,6.4,29.0
20210112,41400,22.2,26.0,6.1,28.0
20210112,41500,22.3,26.1,6.2,28.0
20210112,41600,22.3,26.1,6.2,28.0
20210112,41700,22.1,26.2,6.3,28.0
20210112,41800,22.6,26.3,6.3,28.0
20210112,41900,22.8,26.5,6.5,28.0
20210112,42000,22.3,26.4,6.4,28.0
20210112,42100,22.9,26.3,6.3,28.0
20210112,42200,23.4,26.4,6.4,28.0
20210112,42300,22.9,26.4,5.9,27.0
20210112,42400,23.3,26.4,5.9,27.0
20210112,42500,22.8,26.2,6.3,28.0
20210112,42600,22.6,26.3,6.3,28.0
20210112,42700,22.5,26.2,6.3,28.0
20210112,42800,23.2,26.2,6.3,28.0
20210112,42900,22.9,26.0,6.1,28.0
20210112,43000,22.3,25.8,5.9,28.0
20210112,43100,22.1,25.6,5.8,28.0
20210112,43200,21.7,25.2,5.9,29.0
20210112,43300,20.9,25.1,5.8,29.0
20210112,43400,21.5,25.3,6.0,29.0
20210112,43500,21.9,25.7,5.8,28.0
20210112,43600,22.1,25.9,6.0,28.0
20210112,43700,22.2,26.0,6.1,28.0
